rental_id,duration,duration_ms,bike_id,bike_model,end_date,end_station_id,end_station_name,start_date,start_station_id,start_station_name,end_station_logical_terminal,start_station_logical_terminal,end_station_priority_id
46606027,600,600000,9054,,2015-08-07 15:47:00.000000 UTC,626,"Normand Park, West Kensington",2015-08-07 15:37:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
71082580,600,600000,13441,,2017-11-04 15:46:00.000000 UTC,720,"Star Road, West Kensington",2017-11-04 15:36:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
107933439,600,600000,10502,,2021-05-17 11:02:00.000000 UTC,573,"Limerston Street, West Chelsea",2021-05-17 10:52:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
112207872,600,600000,13778,,2021-09-07 12:31:00.000000 UTC,428,"Exhibition Road, Knightsbridge",2021-09-07 12:21:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
43030639,600,600000,6260,,2015-04-28 13:08:00.000000 UTC,428,"Exhibition Road, Knightsbridge",2015-04-28 12:58:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
94758985,600,600000,5477,,2020-02-02 18:40:00.000000 UTC,209,"Denyer Street, Knightsbridge",2020-02-02 18:30:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
43875398,600,600000,12705,,2015-05-26 13:22:00.000000 UTC,428,"Exhibition Road, Knightsbridge",2015-05-26 13:12:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
81721082,600,600000,15017,,2018-10-25 18:19:00.000000 UTC,649,"World's End Place, West Chelsea",2018-10-25 18:09:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
99095377,600,600000,16294,,2020-07-05 15:37:00.000000 UTC,527,"Hansard Mews, Holland Park",2020-07-05 15:27:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
109696470,600,600000,6534,,2021-07-02 18:24:00.000000 UTC,515,"Russell Gardens, Olympia",2021-07-02 18:14:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
53657172,600,600000,634,,2016-05-09 08:15:00.000000 UTC,652,"Evesham Street, Avondale",2016-05-09 08:05:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
54721704,600,600000,3952,,2016-06-09 18:50:00.000000 UTC,398,"Holland Park, Kensington",2016-06-09 18:40:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
42202309,600,600000,10217,,2015-03-30 16:25:00.000000 UTC,626,"Normand Park, Fulham",2015-03-30 16:15:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
96598662,600,600000,14109,,2020-05-02 15:15:00.000000 UTC,231,"Queen's Gate (Central), South Kensington",2020-05-02 15:05:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
57338553,600,600000,1520,,2016-08-17 14:06:00.000000 UTC,379,"Turquoise Island, Notting Hill",2016-08-17 13:56:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
110329921,600,600000,13313,,2021-07-18 21:59:00.000000 UTC,667,"Shepherd's Bush Road North, Shepherd's Bush",2021-07-18 21:49:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
83546467,600,600000,12159,,2019-01-14 13:21:00.000000 UTC,155,"Lexham Gardens, Kensington",2019-01-14 13:11:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
97299445,600,600000,12423,,2020-05-24 12:13:00.000000 UTC,404,"Palace Gate, Kensington Gardens",2020-05-24 12:03:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
94839047,600,600000,13231,,2020-02-05 16:48:00.000000 UTC,191,"Hyde Park Corner, Hyde Park",2020-02-05 16:38:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
47876637,600,600000,11092,,2015-09-16 12:58:00.000000 UTC,430,"South Parade, Chelsea",2015-09-16 12:48:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
71976249,600,600000,336,,2017-12-08 19:26:00.000000 UTC,225,"Notting Hill Gate Station, Notting Hill",2017-12-08 19:16:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
124293791,600,600000,18294,,2022-08-20 16:16:00.000000 UTC,633,"Vereker Road, West Kensington",2022-08-20 16:06:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
115102240,600,600000,7840,,2021-11-24 19:48:00.000000 UTC,657,"Blythe Road West, Shepherd's Bush",2021-11-24 19:38:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
46659755,600,600000,808,,2015-08-08 19:26:00.000000 UTC,770,"Gwendwr Road, West Kensington",2015-08-08 19:16:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
108746161,600,600000,20219,,2021-06-08 15:36:00.000000 UTC,707,"Barons Court Station, West Kensington",2021-06-08 15:26:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
84550631,600,600000,8524,,2019-02-25 05:50:00.000000 UTC,754,"Grenfell Road, Avondale",2019-02-25 05:40:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
92891499,600,600000,15412,,2019-11-11 13:58:00.000000 UTC,296,"Knaresborough Place, Earl's Court",2019-11-11 13:48:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
71314190,600,600000,14461,,2017-11-13 13:39:00.000000 UTC,128,"Emperor's Gate, South Kensington",2017-11-13 13:29:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
98284582,600,600000,2144,,2020-06-16 12:13:00.000000 UTC,307,"Black Lion Gate, Kensington Gardens",2020-06-16 12:03:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
46191318,600,600000,7907,,2015-07-28 21:29:00.000000 UTC,293,"Kensington Olympia Station, Olympia",2015-07-28 21:19:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
57611187,600,600000,12696,,2016-08-24 21:00:00.000000 UTC,771,"Rifle Place, Avondale",2016-08-24 20:50:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
51327124,600,600000,2533,,2016-02-05 08:35:00.000000 UTC,742,"Blenheim Crescent, Ladbroke Grove",2016-02-05 08:25:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
77299879,600,600000,2538,,2018-06-27 14:00:00.000000 UTC,231,"Queen's Gate (Central), South Kensington",2018-06-27 13:50:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
52671427,600,600000,3132,,2016-04-05 18:36:00.000000 UTC,657,"Blythe Road West, Shepherd's Bush",2016-04-05 18:26:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
99303017,600,600000,16246,,2020-07-11 15:28:00.000000 UTC,428,"Exhibition Road, Knightsbridge",2020-07-11 15:18:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
115278270,600,600000,10259,,2021-12-01 11:26:00.000000 UTC,781,"Victoria & Albert Museum, South Kensington",2021-12-01 11:16:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
43802608,12120,12120000,4972,,2015-05-24 13:43:00.000000 UTC,146,"Vauxhall Bridge , Pimlico",2015-05-24 10:21:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
52106893,3420,3420000,2242,,2016-03-13 12:04:00.000000 UTC,2,"Phillimore Gardens, Kensington",2016-03-13 11:07:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
62310749,3420,3420000,742,,2017-02-11 15:34:00.000000 UTC,5,"Sedding Street, Sloane Square",2017-02-11 14:37:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
103004179,2400,2400000,5448,,2020-10-18 15:57:00.000000 UTC,114,"Park Road (Baker Street), The Regent's Park",2020-10-18 15:17:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
97598776,2400,2400000,16078,,2020-05-30 12:34:00.000000 UTC,606,"Addison Road, Holland Park",2020-05-30 11:54:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
103900265,2400,2400000,582,,2020-11-21 11:57:00.000000 UTC,641,"Archbishop's Park, Waterloo",2020-11-21 11:17:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
95742376,1380,1380000,12270,,2020-03-16 12:21:00.000000 UTC,111,"Park Lane , Hyde Park",2020-03-16 11:58:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
85382543,1380,1380000,16129,,2019-03-28 09:53:00.000000 UTC,213,"Wellington Arch, Hyde Park",2019-03-28 09:30:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
42495453,1380,1380000,3362,,2015-04-11 13:25:00.000000 UTC,191,"Hyde Park Corner, Hyde Park",2015-04-11 13:02:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
113022791,1380,1380000,15618,,2021-09-26 15:12:00.000000 UTC,111,"Park Lane , Hyde Park",2021-09-26 14:49:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
121926114,1380,1380000,18920,,2022-06-26 17:31:00.000000 UTC,163,"Sloane Avenue, Knightsbridge",2022-06-26 17:08:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
47872696,1380,1380000,12269,,2015-09-16 09:32:00.000000 UTC,424,"Ebury Bridge, Pimlico",2015-09-16 09:09:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
92767670,1380,1380000,8702,,2019-11-06 10:28:00.000000 UTC,138,"Green Street, Mayfair",2019-11-06 10:05:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
84247546,1380,1380000,14904,,2019-02-14 09:12:00.000000 UTC,12,"Malet Street, Bloomsbury",2019-02-14 08:49:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
121142850,1380,1380000,10306,,2022-06-09 17:06:00.000000 UTC,363,"Lord's, St. John's Wood",2022-06-09 16:43:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
77747722,1380,1380000,3852,,2018-07-07 19:40:00.000000 UTC,169,"Porchester Place, Paddington",2018-07-07 19:17:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
79557929,1380,1380000,612,,2018-08-22 17:55:00.000000 UTC,153,"Bayswater Road, Hyde Park",2018-08-22 17:32:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
54741539,1380,1380000,4484,,2016-06-10 09:39:00.000000 UTC,652,"Evesham Street, Avondale",2016-06-10 09:16:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
120017367,1380,1380000,4010,,2022-05-12 09:34:00.000000 UTC,643,"All Saints' Road, Portobello",2022-05-12 09:11:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
84887128,1380,1380000,7755,,2019-03-09 13:42:00.000000 UTC,404,"Palace Gate, Kensington Gardens",2019-03-09 13:19:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
76538738,1380,1380000,12736,,2018-06-08 17:26:00.000000 UTC,606,"Addison Road, Holland Park",2018-06-08 17:03:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
97987612,1380,1380000,6713,,2020-06-08 17:34:00.000000 UTC,2,"Phillimore Gardens, Kensington",2020-06-08 17:11:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
50089424,1380,1380000,2535,,2015-12-05 12:42:00.000000 UTC,290,"Winsland Street, Paddington",2015-12-05 12:19:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
41613949,1380,1380000,2666,,2015-03-05 18:26:00.000000 UTC,76,"Longford Street, Regent's Park",2015-03-05 18:03:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
70254073,1380,1380000,7036,,2017-10-09 18:37:00.000000 UTC,694,"Putney Rail Station, Putney",2017-10-09 18:14:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
110743039,1380,1380000,17792,,2021-07-29 20:46:00.000000 UTC,367,"Harrowby Street, Marylebone",2021-07-29 20:23:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
54790309,1380,1380000,4347,,2016-06-11 15:49:00.000000 UTC,766,"Ram Street, Wandsworth",2016-06-11 15:26:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
45811755,1380,1380000,7737,,2015-07-17 18:38:00.000000 UTC,354,"Northumberland Avenue, Strand",2015-07-17 18:15:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
66727547,1380,1380000,3752,,2017-06-30 09:16:00.000000 UTC,348,"Grosvenor Square, Mayfair",2017-06-30 08:53:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
65664256,1380,1380000,14496,,2017-06-02 16:38:00.000000 UTC,601,"BBC White City, White City",2017-06-02 16:15:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
46889333,1380,1380000,12191,,2015-08-15 14:27:00.000000 UTC,595,"Hammersmith Road, Hammersmith",2015-08-15 14:04:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
61763313,1380,1380000,8501,,2017-01-18 17:49:00.000000 UTC,638,"Falcon Road, Clapham Junction",2017-01-18 17:26:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
44516201,1380,1380000,10842,,2015-06-14 15:40:00.000000 UTC,407,"Speakers' Corner 1, Hyde Park",2015-06-14 15:17:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
66071286,1380,1380000,5972,,2017-06-14 08:35:00.000000 UTC,229,"Whitehall Place, Strand",2017-06-14 08:12:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
70762677,1380,1380000,3742,,2017-10-25 13:58:00.000000 UTC,541,"Green Park Station, Mayfair",2017-10-25 13:35:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
119444262,1380,1380000,4782,,2022-04-27 11:09:00.000000 UTC,410,"Edgware Road Station, Marylebone",2022-04-27 10:46:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
118277999,1380,1380000,14927,,2022-03-24 18:47:00.000000 UTC,64,"William IV Street, Strand",2022-03-24 18:24:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
71914467,1380,1380000,3099,,2017-12-06 15:03:00.000000 UTC,356,"South Kensington Station, South Kensington",2017-12-06 14:40:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
116732609,360,360000,20023,,2022-02-01 20:49:00.000000 UTC,525,"Cartier Circle, Canary Wharf",2022-02-01 20:43:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
84637369,360,360000,15247,,2019-02-27 15:04:00.000000 UTC,277,"Kensington Church Street, Kensington",2019-02-27 14:58:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
110639739,360,360000,18905,,2021-07-26 21:41:00.000000 UTC,707,"Barons Court Station, West Kensington",2021-07-26 21:35:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
87746743,360,360000,5657,,2019-06-09 15:15:00.000000 UTC,687,"Maclise Road, Olympia",2019-06-09 15:09:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
67456617,360,360000,1127,,2017-07-17 18:20:00.000000 UTC,293,"Kensington Olympia Station, Olympia",2017-07-17 18:14:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
119381675,360,360000,22821,,2022-04-25 17:34:00.000000 UTC,142,"West Cromwell Road, Earl's Court",2022-04-25 17:28:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
48482772,360,360000,3022,,2015-10-05 09:01:00.000000 UTC,392,"Imperial College, Knightsbridge",2015-10-05 08:55:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
62575135,360,360000,7066,,2017-02-22 10:20:00.000000 UTC,333,"Palace Gardens Terrace, Notting Hill",2017-02-22 10:14:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
118001404,360,360000,16667,,2022-03-17 15:51:00.000000 UTC,757,"Harcourt Terrace, West Brompton",2022-03-17 15:45:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
59131141,360,360000,10352,,2016-10-05 20:35:00.000000 UTC,606,"Addison Road, Holland Park",2016-10-05 20:29:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
80615004,360,360000,12751,,2018-09-23 17:23:00.000000 UTC,274,"Warwick Road, Olympia",2018-09-23 17:17:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
42009693,360,360000,1764,,2015-03-21 20:48:00.000000 UTC,770,"Gwendwr Road, West Kensington",2015-03-21 20:42:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
73307832,360,360000,7291,,2018-02-15 09:48:00.000000 UTC,258,"Kensington Gore, Knightsbridge",2018-02-15 09:42:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
65966799,360,360000,7369,,2017-06-11 15:16:00.000000 UTC,332,"Nevern Place, Earl's Court",2017-06-11 15:10:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
124740019,360,360000,20644,,2022-09-01 10:18:00.000000 UTC,266,"Queen's Gate (North), Kensington",2022-09-01 10:12:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
95700375,360,360000,13433,,2020-03-14 06:52:00.000000 UTC,266,"Queen's Gate (North), Kensington",2020-03-14 06:46:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
113614283,360,360000,13486,,2021-10-12 19:50:00.000000 UTC,113,"Gloucester Road (Central), South Kensington",2021-10-12 19:44:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
104539937,360,360000,15744,,2020-12-17 10:45:00.000000 UTC,212,"Campden Hill Road, Notting Hill",2020-12-17 10:39:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
99040659,360,360000,17286,,2020-07-04 13:24:00.000000 UTC,666,"Olympia Way, Olympia",2020-07-04 13:18:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
66446107,360,360000,12878,,2017-06-22 16:07:00.000000 UTC,103,"Vicarage Gate, Kensington",2017-06-22 16:01:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
105210918,360,360000,9571,,2021-02-01 11:57:00.000000 UTC,293,"Kensington Olympia Station, Olympia",2021-02-01 11:51:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
43909313,360,360000,8472,,2015-05-27 10:51:00.000000 UTC,212,"Campden Hill Road, Notting Hill",2015-05-27 10:45:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
63961093,360,360000,6880,,2017-04-11 12:57:00.000000 UTC,515,"Russell Gardens, Olympia",2017-04-11 12:51:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
123061332,360,360000,13152,,2022-07-22 17:59:00.000000 UTC,634,"Brook Green South, Brook Green",2022-07-22 17:53:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
70402711,360,360000,14148,,2017-10-13 21:22:00.000000 UTC,333,"Palace Gardens Terrace, Notting Hill",2017-10-13 21:16:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
55060005,360,360000,2234,,2016-06-20 16:00:00.000000 UTC,687,"Maclise Road, Olympia",2016-06-20 15:54:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
69966064,360,360000,5917,,2017-10-01 10:15:00.000000 UTC,687,"Maclise Road, Olympia",2017-10-01 10:09:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
87560343,360,360000,16313,,2019-06-03 19:35:00.000000 UTC,515,"Russell Gardens, Olympia",2019-06-03 19:29:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
51434195,360,360000,13099,,2016-02-10 15:57:00.000000 UTC,515,"Russell Gardens, Olympia",2016-02-10 15:51:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
115975235,360,360000,21396,,2022-01-02 13:51:00.000000 UTC,350,"Queen's Gate, Kensington Gardens",2022-01-02 13:45:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
88517645,360,360000,4336,,2019-07-01 18:16:00.000000 UTC,293,"Kensington Olympia Station, Olympia",2019-07-01 18:10:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
61414425,360,360000,10360,,2017-01-02 19:55:00.000000 UTC,392,"Imperial College, Knightsbridge",2017-01-02 19:49:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
107381042,360,360000,18537,,2021-04-27 13:12:00.000000 UTC,622,"Lansdowne Road, Ladbroke Grove",2021-04-27 13:06:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
100812766,360,360000,17273,,2020-08-17 11:56:00.000000 UTC,2,"Phillimore Gardens, Kensington",2020-08-17 11:50:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
103997097,360,360000,14516,,2020-11-24 11:16:00.000000 UTC,97,"Gloucester Road (North), Kensington",2020-11-24 11:10:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
51707486,360,360000,2994,,2016-02-23 18:20:00.000000 UTC,293,"Kensington Olympia Station, Olympia",2016-02-23 18:14:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
116329298,360,360000,7761,,2022-01-18 16:41:00.000000 UTC,333,"Palace Gardens Terrace, Notting Hill",2022-01-18 16:35:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
75190788,360,360000,2992,,2018-05-04 08:26:00.000000 UTC,392,"Imperial College, Knightsbridge",2018-05-04 08:20:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
63588982,360,360000,10312,,2017-04-01 10:25:00.000000 UTC,392,"Imperial College, Knightsbridge",2017-04-01 10:19:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
124533940,360,360000,13820,,2022-08-26 19:17:00.000000 UTC,515,"Russell Gardens, Olympia",2022-08-26 19:11:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
87082458,360,360000,12308,,2019-05-21 19:25:00.000000 UTC,687,"Maclise Road, Olympia",2019-05-21 19:19:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
47738117,360,360000,10238,,2015-09-11 17:30:00.000000 UTC,212,"Campden Hill Road, Notting Hill",2015-09-11 17:24:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
113451918,360,360000,3283,,2021-10-08 20:16:00.000000 UTC,113,"Gloucester Road (Central), South Kensington",2021-10-08 20:10:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
109228150,360,360000,2207,,2021-06-19 19:09:00.000000 UTC,398,"Holland Park, Kensington",2021-06-19 19:03:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
75166056,360,360000,14124,,2018-05-03 14:04:00.000000 UTC,595,"Hammersmith Road, Hammersmith",2018-05-03 13:58:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
84950580,360,360000,1349,,2019-03-12 11:26:00.000000 UTC,666,"Olympia Way, Olympia",2019-03-12 11:20:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
115812483,360,360000,21192,,2021-12-23 00:37:00.000000 UTC,647,"Richmond Way, Shepherd's Bush",2021-12-23 00:31:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
72656787,360,360000,13276,,2018-01-16 18:24:00.000000 UTC,293,"Kensington Olympia Station, Olympia",2018-01-16 18:18:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
40790109,360,360000,5366,,2015-01-25 14:23:00.000000 UTC,687,"Maclise Road, Olympia",2015-01-25 14:17:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
44341645,360,360000,4759,,2015-06-09 15:53:00.000000 UTC,332,"Nevern Place, Earl's Court",2015-06-09 15:47:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
46666633,360,360000,13170,,2015-08-08 23:29:00.000000 UTC,687,"Maclise Road, Olympia",2015-08-08 23:23:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
116807685,360,360000,10217,,2022-02-04 11:46:00.000000 UTC,97,"Gloucester Road (North), Kensington",2022-02-04 11:40:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
109277787,360,360000,16450,,2021-06-21 18:31:00.000000 UTC,38,"Abingdon Villas, Kensington",2021-06-21 18:25:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
122275409,360,360000,14840,,2022-07-04 23:44:00.000000 UTC,157,"Wright's Lane, Kensington",2022-07-04 23:38:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
103838293,360,360000,18822,,2020-11-18 10:54:00.000000 UTC,133,"Derry Street, Kensington",2020-11-18 10:48:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
51561179,360,360000,11013,,2016-02-16 17:34:00.000000 UTC,37,"Penywern Road, Earl's Court",2016-02-16 17:28:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
91748721,360,360000,165,,2019-09-30 17:18:00.000000 UTC,293,"Kensington Olympia Station, Olympia",2019-09-30 17:12:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
63122175,360,360000,5484,,2017-03-15 17:18:00.000000 UTC,296,"Knaresborough Place, Earl's Court",2017-03-15 17:12:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
91015106,360,360000,4261,,2019-09-08 14:51:00.000000 UTC,142,"West Cromwell Road, Earl's Court",2019-09-08 14:45:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
64901105,360,360000,14211,,2017-05-12 07:28:00.000000 UTC,392,"Imperial College, Knightsbridge",2017-05-12 07:22:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
62030086,360,360000,8316,,2017-01-30 12:30:00.000000 UTC,2,"Phillimore Gardens, Kensington",2017-01-30 12:24:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
96482313,360,360000,310,,2020-04-26 11:29:00.000000 UTC,634,"Brook Green South, Brook Green",2020-04-26 11:23:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
103628403,360,360000,7424,,2020-11-09 10:11:00.000000 UTC,97,"Gloucester Road (North), Kensington",2020-11-09 10:05:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
120648319,360,360000,21628,,2022-05-27 18:23:00.000000 UTC,622,"Lansdowne Road, Ladbroke Grove",2022-05-27 18:17:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
51432427,4200,4200000,12222,,2016-02-10 15:15:00.000000 UTC,2,"Phillimore Gardens, Kensington",2016-02-10 14:05:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
96172403,4200,4200000,14990,,2020-04-12 16:04:00.000000 UTC,2,"Phillimore Gardens, Kensington",2020-04-12 14:54:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
68454458,368,368000,5451,,2017-08-15 18:09:00.000000 UTC,293,"Kensington Olympia Station, Olympia",2017-08-15 18:03:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
74814100,2160,2160000,13088,,2018-04-21 16:11:00.000000 UTC,573,"Limerston Street, West Chelsea",2018-04-21 15:35:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
114426271,2160,2160000,9517,,2021-11-04 11:41:00.000000 UTC,426,"Vincent Street, Pimlico",2021-11-04 11:05:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
98878571,2160,2160000,6162,,2020-06-29 15:50:00.000000 UTC,2,"Phillimore Gardens, Kensington",2020-06-29 15:14:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
68355107,2672,2672000,13304,,2017-08-13 10:38:00.000000 UTC,18,"Drury Lane, Covent Garden",2017-08-13 09:54:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
68089386,2673,2673000,14900,,2017-08-04 18:11:00.000000 UTC,278,"Tooley Street, Bermondsey",2017-08-04 17:26:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
60211728,1140,1140000,13652,,2016-11-10 23:51:00.000000 UTC,302,"Putney Pier, Wandsworth",2016-11-10 23:32:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
85373225,1140,1140000,11220,,2019-03-28 06:38:00.000000 UTC,260,"Broadwick Street, Soho",2019-03-28 06:19:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
104895695,1140,1140000,7282,,2021-01-09 15:17:00.000000 UTC,150,"Holy Trinity Brompton, Knightsbridge",2021-01-09 14:58:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
63892054,1140,1140000,3865,,2017-04-09 15:37:00.000000 UTC,280,"Royal Avenue 2, Chelsea",2017-04-09 15:18:00.000000 UTC,2,"Phillimore Gardens, Kensington",,,
